timestamp,approach,device,cuda_available,model_name,question,rouge1,rouge2,rougeL,bert_score,retrieval_hit_at_k,faithfulness,context_utilization,answer_relevancy,judge_groundedness,quality_score,generation_time,retrieval_time,time_to_response,speed_chars_per_sec,cuda_used,domain_relevance,coherence,prompt_chars,response_chars,prompt_tokens,completion_tokens,tokens_per_sec,context_chars,n_chunks_retrieved
2026-08-14 04:13:10.611489+00:00,fine_tuned_with_rag,cpu,False,/app/models/fine_tuned/adapter,What problem does this passage say the work addresses?,0.13740458015267176,0.0,0.10687022900763359,0.8005899786949158,0.0,0.46551724137931033,0.19117647058823528,1.0,,0.3112774631614174,44.91583752999941,0.18976449966430664,45.105602029663714,13.113414608079061,0.0,0.0,0.22077922077922077,1193.0,589.0,297.0,128.0,2.849774312112258,975.0,4.0
2026-08-14 04:13:10.430683+00:00,fine_tuned_with_rag,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.08849557522123894,0.0,0.08849557522123894,0.8056014180183411,0.0,0.20454545454545456,0.05238095238095238,0.25,,0.23303128794240965,72.99670517600134,0.17756295204162598,73.17426812804297,6.246857291716725,0.0,0.15384615384615385,0.23646723646723647,1927.0,456.0,1150.0,128.0,1.7535038011836421,1710.0,4.0
2026-08-14 04:13:10.253483+00:00,fine_tuned_with_rag,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.09900990099009901,0.0,0.07920792079207921,0.8134396076202393,0.0,0.20454545454545456,0.05238095238095238,0.25,,0.23389055849456064,72.99670517600134,0.17756295204162598,73.17426812804297,6.246857291716725,0.0,0.15384615384615385,0.23646723646723647,1927.0,456.0,1150.0,128.0,1.7535038011836421,1710.0,4.0
2026-08-14 04:13:10.071589+00:00,fine_tuned_with_rag,cpu,False,/app/models/fine_tuned/adapter,What is the paper 'Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation' about?,0.3623188405797102,0.1323529411764706,0.2608695652173913,0.8599145412445068,0.0,0.5,0.14027149321266968,0.7142857142857143,,0.3857763962762377,59.03639590700004,0.14570093154907227,59.182096838549114,9.621183530491422,0.0,0.07692307692307693,0.2193362193362193,2118.0,568.0,721.0,128.0,2.1681540350403203,1847.0,4.0
2026-08-14 04:13:09.853832+00:00,fine_tuned_with_rag,cpu,False,/app/models/fine_tuned/adapter,What limitation or future work is mentioned in this text?,0.03225806451612903,0.0,0.03225806451612903,0.8234261870384216,0.0,0.2222222222222222,0.025157232704402517,0.2,,0.21370832083650776,14.9541986180011,0.18832612037658691,15.142524738377688,4.54721792434568,0.0,0.0,0.0,1560.0,68.0,388.0,12.0,0.8024502219433552,1339.0,4.0
2026-08-14 04:00:01.639517+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What problem does this passage say the work addresses?,0.14893617021276595,0.021739130434782608,0.12765957446808507,0.8087942600250244,,,,0.5555555555555556,,0.3325684272419102,10.344402714999887,0.0,10.344402714999887,19.624139314069833,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,3.2868016585141593,,
2026-08-14 04:00:01.509597+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.043010752688172046,0.0,0.021505376344086023,0.8098913431167603,,,,0.375,,0.26939954847777825,12.402366361999157,0.0,12.402366361999157,16.367844173833785,0.0,0.0,0.07692307692307693,84.0,203.0,12.0,42.0,3.386450518724231,,
2026-08-14 04:00:01.342775+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,"According to this passage, what is the main claim or contribution?",0.06557377049180328,0.0,0.06557377049180328,0.7959402203559875,,,,0.18181818181818182,,0.26986306950098576,9.546641503000501,0.0,9.546641503000501,14.141098726454704,0.0,0.0,0.1111111111111111,97.0,135.0,16.0,31.0,3.247215263111821,,
2026-08-14 04:00:01.255939+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What problem does this passage say the work addresses?,0.08108108108108107,0.0,0.027027027027027025,0.8122857809066772,,,,0.5555555555555556,,0.2905925435318472,10.344402714999887,0.0,10.344402714999887,19.624139314069833,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,3.2868016585141593,,
2026-08-14 04:00:01.148955+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What limitation or future work is mentioned in this text?,0.08695652173913045,0.0,0.057971014492753624,0.8150467276573181,,,,0.0,,0.2649999315429159,9.614173404999747,0.0,9.614173404999747,13.41769017115033,0.0,0.0,0.1111111111111111,88.0,129.0,14.0,31.0,3.2244061651601568,,
2026-08-14 04:00:01.045727+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.045977011494252866,0.0,0.022988505747126433,0.7621703147888184,,,,0.375,,0.25665955494464454,12.402366361999157,0.0,12.402366361999157,16.367844173833785,0.0,0.0,0.07692307692307693,84.0,203.0,12.0,42.0,3.386450518724231,,
2026-08-14 04:00:00.890847+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What problem does this passage say the work addresses?,0.04597701149425287,0.0,0.04597701149425287,0.7809321880340576,,,,0.5555555555555556,,0.28147658087842864,10.344402714999887,0.0,10.344402714999887,19.624139314069833,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,3.2868016585141593,,
2026-08-14 04:00:00.746552+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What problem does this passage say the work addresses?,0.0,0.0,0.0,0.772210955619812,,,,0.5555555555555556,,0.25855057285786515,10.344402714999887,0.0,10.344402714999887,19.624139314069833,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,3.2868016585141593,,
2026-08-14 04:00:00.618043+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.022222222222222227,0.0,0.022222222222222227,0.7929258346557617,,,,0.375,,0.2614573067134763,12.402366361999157,0.0,12.402366361999157,16.367844173833785,0.0,0.0,0.07692307692307693,84.0,203.0,12.0,42.0,3.386450518724231,,
2026-08-14 04:00:00.483099+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.22666666666666666,0.02702702702702703,0.13333333333333333,0.843547523021698,,,,0.8571428571428571,,0.38069631240943064,36.30465441600063,0.0,36.30465441600063,19.06091687502783,0.0,0.15384615384615385,0.12681159420289856,155.0,692.0,28.0,128.0,3.525718728328847,,
2026-08-14 04:00:00.316897+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What problem does this passage say the work addresses?,0.10389610389610389,0.0,0.10389610389610389,0.8042388558387756,,,,0.5555555555555556,,0.3138774476679009,10.344402714999887,0.0,10.344402714999887,19.624139314069833,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,3.2868016585141593,,
2026-08-14 04:00:00.206659+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.14634146341463417,0.0,0.0975609756097561,0.8265148401260376,,,,0.375,,0.31228099038593177,12.402366361999157,0.0,12.402366361999157,16.367844173833785,0.0,0.0,0.07692307692307693,84.0,203.0,12.0,42.0,3.386450518724231,,
2026-08-14 04:00:00.066732+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What experimental result or finding is reported here?,0.08571428571428572,0.0,0.05714285714285714,0.8259133696556091,,,,0.375,,0.2909377462926718,12.402366361999157,0.0,12.402366361999157,16.367844173833785,0.0,0.0,0.07692307692307693,84.0,203.0,12.0,42.0,3.386450518724231,,
2026-08-14 03:59:59.986011+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What is the paper 'Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation' about?,0.3636363636363636,0.12765957446808512,0.20979020979020976,0.8569828271865845,,,,0.6428571428571429,,0.427942420673323,36.516652074000376,0.0,36.516652074000376,17.30717259400623,0.0,0.11538461538461539,0.04330065359477124,138.0,632.0,33.0,128.0,3.5052501456215146,,
2026-08-14 03:59:59.818134+00:00,fine_tuned,cpu,False,/app/models/fine_tuned/adapter,What limitation or future work is mentioned in this text?,0.07792207792207793,0.0,0.07792207792207793,0.8127949237823486,,,,0.0,,0.26862282414304073,9.614173404999747,0.0,9.614173404999747,13.41769017115033,0.0,0.0,0.1111111111111111,88.0,129.0,14.0,31.0,3.2244061651601568,,
2026-08-14 03:56:16.834572+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.14893617021276595,0.021739130434782608,0.12765957446808507,0.8087942600250244,,,,0.5555555555555556,,0.3325684272419102,7.045989405,0.0,7.045989405,28.81071604449851,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,4.825440125679553,,
2026-08-14 03:56:16.700383+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.041666666666666664,0.0,0.041666666666666664,0.8014603853225708,,,,0.375,,0.2730174041208856,9.00261165700067,0.0,9.00261165700067,25.437063012922867,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,4.998549500356022,,
2026-08-14 03:56:16.568265+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,"According to this passage, what is the main claim or contribution?",0.06557377049180328,0.0,0.06557377049180328,0.7959402203559875,,,,0.18181818181818182,,0.26986306950098576,6.541306422999696,0.0,6.541306422999696,20.638079195515203,0.0,0.0,0.1111111111111111,97.0,135.0,16.0,31.0,4.739114481933121,,
2026-08-14 03:56:16.453691+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.08108108108108107,0.0,0.027027027027027025,0.8122857809066772,,,,0.5555555555555556,,0.2905925435318472,7.045989405,0.0,7.045989405,28.81071604449851,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,4.825440125679553,,
2026-08-14 03:56:16.346333+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What limitation or future work is mentioned in this text?,0.08695652173913045,0.0,0.057971014492753624,0.8150467276573181,,,,0.0,,0.2649999315429159,6.593244718000278,0.0,6.593244718000278,19.565480354129114,0.0,0.0,0.1111111111111111,88.0,129.0,14.0,31.0,4.701782100604671,,
2026-08-14 03:56:16.233173+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.044444444444444446,0.0,0.022222222222222223,0.7564821243286133,,,,0.375,,0.25505183396035463,9.00261165700067,0.0,9.00261165700067,25.437063012922867,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,4.998549500356022,,
2026-08-14 03:56:16.059779+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.04597701149425287,0.0,0.04597701149425287,0.7809321880340576,,,,0.5555555555555556,,0.28147658087842864,7.045989405,0.0,7.045989405,28.81071604449851,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,4.825440125679553,,
2026-08-14 03:56:15.928741+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.0,0.0,0.0,0.772210955619812,,,,0.5555555555555556,,0.25855057285786515,7.045989405,0.0,7.045989405,28.81071604449851,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,4.825440125679553,,
2026-08-14 03:56:15.731669+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.0,0.0,0.0,0.7852276563644409,,,,0.375,,0.24986096304290148,9.00261165700067,0.0,9.00261165700067,25.437063012922867,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,4.998549500356022,,
2026-08-14 03:56:15.588709+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.22666666666666666,0.02702702702702703,0.1466666666666667,0.8459017872810364,,,,0.8571428571428571,,0.38554655308348135,24.263993330998346,0.0,24.263993330998346,28.890545362310203,0.0,0.15384615384615385,0.15,155.0,701.0,28.0,128.0,5.275306428496014,,
2026-08-14 03:56:15.406856+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.10389610389610389,0.0,0.10389610389610389,0.8042388558387756,,,,0.5555555555555556,,0.3138774476679009,7.045989405,0.0,7.045989405,28.81071604449851,0.0,0.0,0.16666666666666666,85.0,203.0,13.0,34.0,4.825440125679553,,
2026-08-14 03:56:15.294086+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.1411764705882353,0.0,0.11764705882352941,0.8198299407958984,,,,0.375,,0.31576973898690336,9.00261165700067,0.0,9.00261165700067,25.437063012922867,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,4.998549500356022,,
2026-08-14 03:56:15.183971+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.10958904109589042,0.0,0.08219178082191782,0.816949188709259,,,,0.375,,0.2998027098359197,9.00261165700067,0.0,9.00261165700067,25.437063012922867,0.0,0.0,0.10714285714285714,84.0,229.0,12.0,45.0,4.998549500356022,,
2026-08-14 03:56:15.043644+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What is the paper 'Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation' about?,0.37681159420289856,0.1323529411764706,0.1739130434782609,0.8483384847640991,,,,0.6428571428571429,,0.4202736672178466,25.470547730999897,0.0,25.470547730999897,22.378788474433154,0.0,0.11538461538461539,0.18287037037037038,138.0,570.0,33.0,128.0,5.025412148644638,,
2026-08-14 03:56:14.861318+00:00,baseline,cpu,False,microsoft/Phi-3-mini-4k-instruct,What limitation or future work is mentioned in this text?,0.07792207792207793,0.0,0.07792207792207793,0.8127949237823486,,,,0.0,,0.26862282414304073,6.593244718000278,0.0,6.593244718000278,19.565480354129114,0.0,0.0,0.1111111111111111,88.0,129.0,14.0,31.0,4.701782100604671,,
2026-08-14 03:53:16.382723+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.1610738255033557,0.013605442176870748,0.09395973154362415,0.8119715452194214,0.0,0.4666666666666667,0.1897810218978102,1.0,,0.31513596220744555,3.3918258419998892,0.13140368461608887,3.523229526615978,176.60104849216475,1.0,0.0,0.21583850931677018,1193.0,599.0,297.0,128.0,37.73778665608863,975.0,4.0
2026-08-14 03:53:16.351421+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.1068702290076336,0.031007751937984496,0.07633587786259541,0.8059519529342651,0.0,0.2653061224489796,0.06572769953051644,0.25,,0.24565235774628952,3.697297917000469,0.15203571319580078,3.84933363019627,135.23389546213204,1.0,0.15384615384615385,0.25235042735042734,1927.0,500.0,1150.0,128.0,34.619877238305804,1710.0,4.0
2026-08-14 03:53:16.317610+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,"According to this passage, what is the main claim or contribution?",0.1149425287356322,0.0,0.09195402298850576,0.7879844307899475,0.0,0.5142857142857142,0.176,0.18181818181818182,,0.28360424111566523,2.0883723049992113,0.13060283660888672,2.218975141608098,168.55232142150675,1.0,0.0,1.0,1185.0,352.0,299.0,72.0,34.47661119985365,955.0,4.0
2026-08-14 03:53:16.288853+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.12403100775193797,0.0,0.09302325581395349,0.8185476660728455,0.0,0.4666666666666667,0.1897810218978102,1.0,,0.3107341253916268,3.3918258419998892,0.13140368461608887,3.523229526615978,176.60104849216475,1.0,0.0,0.21583850931677018,1193.0,599.0,297.0,128.0,37.73778665608863,975.0,4.0
2026-08-14 03:53:16.253495+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What limitation or future work is mentioned in this text?,0.15217391304347827,0.0,0.10869565217391304,0.8267694711685181,0.0,0.39473684210526316,0.10344827586206896,0.2,,0.2700632551291125,1.7821489449997898,0.1328284740447998,1.9149774190445896,197.51435534477255,1.0,0.0,0.055944055944055944,1560.0,352.0,388.0,61.0,34.22833998872479,1339.0,4.0
2026-08-14 03:53:16.205560+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.08,0.0,0.047999999999999994,0.7587458491325378,0.0,0.2653061224489796,0.06572769953051644,0.25,,0.2245813199265722,3.697297917000469,0.15203571319580078,3.84933363019627,135.23389546213204,1.0,0.15384615384615385,0.25235042735042734,1927.0,500.0,1150.0,128.0,34.619877238305804,1710.0,4.0
2026-08-14 03:53:16.171784+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.11267605633802816,0.0,0.08450704225352111,0.7905235290527344,0.0,0.4666666666666667,0.1897810218978102,1.0,,0.3023506925156607,3.3918258419998892,0.13140368461608887,3.523229526615978,176.60104849216475,1.0,0.0,0.21583850931677018,1193.0,599.0,297.0,128.0,37.73778665608863,975.0,4.0
2026-08-14 03:53:16.137459+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.12857142857142856,0.028985507246376812,0.11428571428571428,0.786918044090271,0.0,0.4666666666666667,0.1897810218978102,1.0,,0.3123498899292793,3.3918258419998892,0.13140368461608887,3.523229526615978,176.60104849216475,1.0,0.0,0.21583850931677018,1193.0,599.0,297.0,128.0,37.73778665608863,975.0,4.0
2026-08-14 03:53:16.094272+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.125,0.0,0.078125,0.8014464974403381,0.0,0.2653061224489796,0.06572769953051644,0.25,,0.2437211206824462,3.697297917000469,0.15203571319580078,3.84933363019627,135.23389546213204,1.0,0.15384615384615385,0.25235042735042734,1927.0,500.0,1150.0,128.0,34.619877238305804,1710.0,4.0
2026-08-14 03:53:16.050390+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,Summarize the contribution of 'Lightweight and Direct Document Relevance Optimization for Generative Information Retrieval'.,0.326241134751773,0.08633093525179855,0.19858156028368795,0.8454602360725403,0.0,0.625,0.22826086956521738,0.7857142857142857,,0.3844247126560076,3.454191474000254,0.16673898696899414,3.620930460969248,168.49094914995936,1.0,0.07692307692307693,0.17363636363636364,2242.0,582.0,658.0,128.0,37.05642867902886,1954.0,4.0
2026-08-14 03:53:15.994530+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.13636363636363635,0.0,0.10606060606060606,0.8018330335617065,0.0,0.4666666666666667,0.1897810218978102,1.0,,0.3113551602324554,3.3918258419998892,0.13140368461608887,3.523229526615978,176.60104849216475,1.0,0.0,0.21583850931677018,1193.0,599.0,297.0,128.0,37.73778665608863,975.0,4.0
2026-08-14 03:53:15.948344+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.13333333333333336,0.0,0.08333333333333334,0.8107067942619324,0.0,0.2653061224489796,0.06572769953051644,0.25,,0.24745773672725085,3.697297917000469,0.15203571319580078,3.84933363019627,135.23389546213204,1.0,0.15384615384615385,0.25235042735042734,1927.0,500.0,1150.0,128.0,34.619877238305804,1710.0,4.0
2026-08-14 03:53:15.896969+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.09259259259259259,0.0,0.07407407407407408,0.8198639750480652,0.0,0.2653061224489796,0.06572769953051644,0.25,,0.24300942346721086,3.697297917000469,0.15203571319580078,3.84933363019627,135.23389546213204,1.0,0.15384615384615385,0.25235042735042734,1927.0,500.0,1150.0,128.0,34.619877238305804,1710.0,4.0
2026-08-14 03:53:15.842742+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What is the paper 'Riddle Me This! Stealthy Membership Inference for Retrieval-Augmented Generation' about?,0.31147540983606553,0.06666666666666667,0.16393442622950818,0.8325576782226562,0.0,0.574468085106383,0.1619047619047619,0.6428571428571429,,0.3564304463850529,4.888963610999781,0.12467479705810547,5.013638408057886,92.45313239457046,1.0,0.11538461538461539,0.06666666666666667,2118.0,452.0,721.0,113.0,23.113283098642615,1847.0,4.0
2026-08-14 03:53:15.787405+00:00,rag,cuda,True,microsoft/Phi-3-mini-4k-instruct,What limitation or future work is mentioned in this text?,0.08,0.0,0.06,0.8282071948051453,0.0,0.39473684210526316,0.10344827586206896,0.2,,0.25297214812796115,1.7821489449997898,0.1328284740447998,1.9149774190445896,197.51435534477255,1.0,0.0,0.055944055944055944,1560.0,352.0,388.0,61.0,34.22833998872479,1339.0,4.0
2026-08-14 03:52:08.544180+00:00,rag,cpu,False,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.1487603305785124,0.0,0.09917355371900828,0.8194690942764282,0.0,0.6153846153846154,0.1984126984126984,0.3333333333333333,,0.3073635268910487,30.74291019500015,0.162095308303833,30.905005503303983,13.466519512109514,0.0,0.0,0.10714285714285714,1193.0,414.0,297.0,87.0,2.8299207670375064,975.0,4.0
2026-08-14 03:52:08.400735+00:00,rag,cpu,False,microsoft/Phi-3-mini-4k-instruct,What experimental result or finding is reported here?,0.07751937984496123,0.0,0.06201550387596899,0.8034987449645996,0.0,0.2127659574468085,0.05687203791469194,0.25,,0.22799009189991948,68.49238027499996,0.15252947807312012,68.64490975307308,7.022678990987955,0.0,0.15384615384615385,0.27735042735042736,1927.0,481.0,1150.0,128.0,1.8688210204708071,1710.0,4.0
2026-08-14 03:52:08.221802+00:00,rag,cpu,False,microsoft/Phi-3-mini-4k-instruct,"According to this passage, what is the main claim or contribution?",0.13008130081300814,0.0,0.09756097560975609,0.7861059308052063,0.0,0.6170212765957447,0.23308270676691728,0.18181818181818182,,0.29468971234741714,41.220734556000025,0.1869809627532959,41.40771551875332,12.687789425234126,0.0,0.0,0.305982905982906,1185.0,523.0,299.0,128.0,3.1052333583747,955.0,4.0
2026-08-14 03:52:08.041346+00:00,rag,cpu,False,microsoft/Phi-3-mini-4k-instruct,What problem does this passage say the work addresses?,0.1386138613861386,0.0,0.07920792079207921,0.8262822031974792,0.0,0.6153846153846154,0.1984126984126984,0.3333333333333333,,0.3036873298907275,30.74291019500015,0.162095308303833,30.905005503303983,13.466519512109514,0.0,0.0,0.10714285714285714,1193.0,414.0,297.0,87.0,2.8299207670375064,975.0,4.0
2026-08-14 03:52:07.919092+00:00,rag,cpu,False,microsoft/Phi-3-mini-4k-instruct,What limitation or future work is mentioned in this text?,0.037037037037037035,0.0,0.037037037037037035,0.8221182823181152,0.0,0.2222222222222222,0.025157232704402517,0.2,,0.21490689633237633,14.390111282000362,0.1987628936767578,14.58887417567712,4.725467278703863,0.0,0.0,0.0,1560.0,68.0,388.0,12.0,0.8339059903595052,1339.0,4.0
